voltage_v,voltage_squared,coverage_area_m2,voltage_class,danger_score,sensor_noise_level,dv_dt,rolling_mean_5,consec_above_30,label,status
96.88982253623456,9387.637711103027,685.328061509234,3.0,12.864858057071936,1.9377964507246912,89.45153674677596,25.61795479836769,1.0,0,Safe
147.4848367646238,21751.777075487727,1587.9504169503628,4.0,17.618904583056743,2.949696735292476,-2.702233344945313,149.22425455167303,7.0,1,Dangerous
77.15938057569164,5953.570010824421,434.6299591165626,3.0,10.903156100895787,1.543187611513833,-1.415527382647923,53.783632535151604,3.0,1,Dangerous
70.27222771158522,4938.185987548885,360.50362555174644,3.0,10.198759496018788,1.4054445542317044,1.0344608397347343,69.07805509106214,15.0,1,Dangerous
106.83071768975046,11412.802242107162,833.1716537932448,4.0,13.82664315469707,2.136614353795009,-3.6243686082631825,109.19382788196242,5.0,1,Dangerous
53.717390198952664,2885.558009786536,210.65511240176437,3.0,8.452831501106983,1.0743478039790533,1.0532485958631028,53.59473906037863,11.0,1,Dangerous
43.69123556551184,1908.9240652410467,139.35766051694574,3.0,7.350237294853675,0.8738247113102368,28.587110832001375,20.821546899910736,1.0,1,Dangerous
45.71090023368961,2089.4864001743244,152.53929777112398,3.0,7.5756097821927435,0.9142180046737921,3.003849331106956,44.711310413705796,8.0,1,Dangerous
17.180098815654894,295.1557953156667,21.54733227589956,1.0,4.17436798244957,0.3436019763130979,-0.9976923148198402,17.12273172348597,0.0,0,Safe
45.08137462475708,2032.3303380576917,148.36671948685924,3.0,7.505550903904881,0.9016274924951416,-1.1214087420536245,33.82614959871522,3.0,1,Dangerous
108.74393639167063,11825.243701955707,863.2812207431641,4.0,14.00996683417205,2.1748787278334127,87.63251513288378,38.492082578244094,1.0,0,Safe
87.94154446983045,7733.715243739166,564.5863463592718,3.0,11.984626147850593,1.758830889396609,0.6250669386020604,87.13967849358117,5.0,1,Dangerous
192.51122427964006,37060.571473645876,2705.542159601924,4.0,21.622148548144946,3.8502244855928014,-0.6037672444311681,192.4190689833136,7.0,1,Dangerous
52.69938157078592,2777.2248179432904,202.7464373284571,3.0,8.34263318573578,1.0539876314157184,2.699381570785917,51.43788637644068,6.0,1,Dangerous
75.1711754609418,5650.705620179698,412.51987432971197,3.0,10.700971683031916,1.503423509218836,0.22527549019376636,75.50289223541007,7.0,1,Dangerous
7.9511769401779215,63.22121473401713,4.61535413628911,1.0,2.9173228242339437,0.15902353880355843,-3.6759049819879532,9.805734178590306,0.0,0,Safe
4.875403612318692,23.769560383010152,1.7352551559321943,0.0,2.430138335502226,0.09750807224637384,0.338074980954425,4.284191856680224,0.0,0,Safe
40.011837662196406,1600.9471531059587,116.87434504627024,3.0,6.934918299116811,0.8002367532439282,-0.6627332123224576,39.555071569116194,10.0,1,Dangerous
1.5746582616740963,2.4795486410584866,0.18101510900709908,0.0,1.3500453674696808,0.031493165233481925,-3.1009490950589553,2.68663013388468,0.0,0,Safe
98.75816369363805,9753.17489613941,712.013463965087,3.0,13.046853785626187,1.9751632738727611,-0.17070230463649239,99.15100500533379,12.0,1,Dangerous
47.527165764857365,2258.83148564023,164.90203935958567,3.0,7.776808143143688,0.9505433152971473,39.956090644367286,15.186635250148294,1.0,0,Safe
81.12355522830805,6581.031212880346,480.43666603375095,3.0,11.30362297222795,1.622471104566161,73.81797654082501,21.209501713017264,1.0,0,Safe
230.23491213541735,53008.114766003346,3869.764647380669,4.0,24.860140091794594,4.604698242708347,0.1062254034014245,229.16996593701842,13.0,1,Dangerous
32.74265344432613,1072.081354575242,78.26542300862988,3.0,6.094148529622665,0.6548530688865226,2.7426534443261303,29.728073141089588,4.0,1,Dangerous
47.713872931701026,2276.6136701425116,166.20019661803366,3.0,7.797414085706125,0.9542774586340206,4.461295748180262,44.744875528903364,5.0,1,Dangerous
97.38384791240024,9483.613834225502,692.3346304070625,3.0,12.91303894571472,1.947676958248005,1.9068964339168417,98.42542377953625,5.0,1,Dangerous
64.21609517888002,4123.706880022978,301.04400375143786,3.0,9.569391154897493,1.2843219035776006,-0.5448671963472123,64.96081959259632,12.0,1,Dangerous
44.01267202258792,1937.1152985678934,141.41571216763862,3.0,7.386225227885377,0.8802534404517585,-3.516769452627152,45.46998280350359,10.0,1,Dangerous
45.011213384361135,2026.009330332491,147.90526538046853,3.0,7.497732272385131,0.9002242676872227,-2.0371011938724592,42.84556008124629,9.0,1,Dangerous
51.70647793493985,2673.5598604364213,195.17855853285837,3.0,8.234793748238529,1.034129558698797,-0.12842393736811175,45.95292219074345,4.0,1,Dangerous
123.09994121448499,15153.595527009658,1106.261720681623,4.0,15.368962815610011,2.4619988242897,110.76158465265789,34.49067349235867,1.0,1,Dangerous
42.59366742524415,1814.2205047323046,132.44399282558223,3.0,7.227004856049637,0.851873348504883,-3.5443574275289436,46.10296090597019,18.0,1,Dangerous
34.87692604976608,1216.3999706808515,88.8011510010272,3.0,6.344030131970065,0.6975385209953215,1.890016282209217,33.678924946874716,8.0,1,Dangerous
30.0,900.0,65.70292488266875,3.0,5.7689547433018,0.6,0.0,30.71903327949617,11.0,1,Dangerous
116.40920744104712,13551.10357705274,989.2746004448446,4.0,14.739107196114727,2.3281841488209425,95.4605364092109,39.998065563330954,1.0,0,Safe
118.08369362367867,13943.75869981081,1017.9397004841429,4.0,14.897297371260763,2.3616738724735735,-3.2205851842550857,119.96663878574171,17.0,1,Dangerous
59.094923022134566,3492.20992699201,254.94267389740685,3.0,9.029082195711291,1.1818984604426914,38.26134650013413,29.372191648826032,1.0,0,Safe
61.79964310308312,3819.195887668449,278.81371168853065,3.0,9.315418657384024,1.2359928620616625,-5.707864551865249,63.50984570143821,10.0,1,Dangerous
214.38946143911605,45962.84117615423,3355.4367791009945,4.0,23.511134786360092,4.287789228782321,0.8242691133402218,214.57627141789334,12.0,1,Dangerous
65.75138239646267,4323.244287045862,315.61088293466787,3.0,9.729884432808786,1.3150276479292535,0.0,30.81767706395025,2.0,0,Safe
176.88007085085357,31286.55946420298,2284.0205181263086,4.0,20.251595193135678,3.5376014170170715,-2.563750382855602,180.74925489079612,15.0,1,Dangerous
156.11108054026826,24370.669467450123,1779.138072622471,4.0,18.399678269113334,3.122221610805365,-3.45959776221585,157.55629261321704,11.0,1,Dangerous
31.522474412959294,993.6663931156734,72.54087598367944,3.0,5.950060054184263,0.6304494882591859,-6.035658602186135,30.150651569899743,3.0,1,Dangerous
100.0,10000.0,730.0324986963194,4.0,13.167496758540702,2.0,-2.91189748881618,100.75023314837377,17.0,1,Dangerous
3.5282153090704442,12.44830326715905,0.9087665938653681,0.0,2.1429133759022765,0.07056430618140888,-2.0753894064571154,5.995199682036317,0.0,0,Safe
221.03985905329995,48858.619290302704,3566.837992335188,4.0,24.07916334657634,4.420797181065999,-2.117339504821217,222.74507714271027,5.0,1,Dangerous
36.71050978992882,1347.6615290364598,98.38367134393891,3.0,6.556633255480504,0.7342101957985764,-0.21583904231710704,35.42592475283074,5.0,1,Dangerous
61.95988922309222,3839.0278725378594,280.26151103536284,3.0,9.332313695742878,1.2391977844618445,-2.8016045266606397,42.17223319711712,3.0,1,Dangerous
116.77124388180752,13635.52339770457,995.4375217058395,4.0,14.773341288054311,2.3354248776361506,87.85128947257763,45.41911719021516,1.0,0,Safe
107.09488247586519,11469.313852519377,837.2971850087031,4.0,13.85198812633838,2.1418976495173037,90.72563111658985,33.09653985029966,1.0,0,Safe
85.47853861143001,7306.5805631457315,533.4041265439239,3.0,11.739699236158296,1.7095707722286002,-1.314674703968862,59.39942010254906,3.0,1,Dangerous
17.544225291161048,307.79984106701494,22.470388707248297,1.0,4.221685451861814,0.35088450582322095,0.1719322637999845,17.406679480121063,0.0,0,Safe
9.265248616496676,85.84483192549357,6.266951715073365,1.0,3.105666206900063,0.1853049723299335,-0.8843465023488637,9.17794829701629,0.0,0,Safe
216.99541922144658,47087.01196309135,3437.5048999559067,4.0,23.734042994696505,4.339908384428932,-0.8072553505585915,99.60006470478444,2.0,1,Dangerous
181.01589982578338,32766.75598973804,2392.079674936106,4.0,20.616055233323696,3.6203179965156678,-1.9910628301881559,179.40927026849243,7.0,1,Dangerous
4.030631695557498,16.245991865232714,1.186010203517592,0.0,2.261759342582886,0.08061263391114996,1.4564551624376567,3.0389775639596843,0.0,0,Safe
198.05673733655618,39226.471204401605,2863.6598788388533,4.0,22.104041080612728,3.9611347467311235,1.807788270506677,197.50587668466082,9.0,1,Dangerous
18.21475513662273,331.7773046871242,24.220821475147137,1.0,4.308462003239339,0.36429510273245463,-0.7107359874994756,19.2369169734245,0.0,0,Safe
74.13484352550516,5495.975024551134,401.2240379945631,3.0,10.595218751801141,1.4826968705101033,0.8157405593404263,73.64169575322416,10.0,1,Dangerous
100.0,10000.0,730.0324986963194,4.0,13.167496758540702,2.0,-8.657176146950334,102.40537792981749,7.0,1,Dangerous
132.0819845569204,17445.650644494555,1273.589193138342,4.0,16.205624455930106,2.641639691138408,-2.14958030759405,133.97231675521812,6.0,1,Dangerous
214.93309379079972,46196.23480648471,3372.4752726139923,4.0,23.55767108799154,4.298661875815994,-1.7170775995591043,215.50914155987076,6.0,1,Dangerous
0.0,0.0,0.0,0.0,0.0,0.0,-7.848398650509578,3.404922109347288,0.0,0,Safe
188.06312819155193,35367.740185192095,2581.9599740638014,4.0,21.234016393217043,3.7612625638310386,5.944029890430642,186.19291883379097,17.0,1,Dangerous
15.462979707979503,239.1037414493859,17.455350181793392,1.0,3.949318115026398,0.3092595941595901,0.5806172233565192,17.31256435150295,0.0,0,Safe
50.913951561743005,2592.230463631513,189.2412482561632,3.0,8.148457763961735,1.0182790312348602,1.6589289076947793,49.382110967353285,14.0,1,Dangerous
91.99232976634639,8462.58873584022,617.7964800264763,3.0,12.384908273642901,1.8398465953269278,76.77813794978242,30.729340136530492,1.0,0,Safe
30.0,900.0,65.70292488266875,3.0,5.7689547433018,0.6,0.0,30.46734130176251,6.0,1,Dangerous
25.755854752634274,663.3640540387935,48.42773179152607,1.0,5.255748103475028,0.5151170950526855,-0.9155983986318397,25.62165597125072,0.0,0,Safe
36.12328296608139,1304.891572247586,95.2613255015674,3.0,6.488746289975828,0.7224656593216279,-0.4539231371351349,36.30326761286268,7.0,1,Dangerous
62.7656955984263,3939.5325439543103,287.59867867584336,3.0,9.417156267648263,1.255313911968526,55.397801207617334,17.948921255290713,1.0,0,Safe
74.01290315817458,5477.909833901329,399.90522036761274,3.0,10.582758504564241,1.4802580631634916,67.27847493609998,20.64012206862123,1.0,0,Safe
13.817919086354605,190.93488787704288,13.938867328517924,1.0,3.730573589327181,0.2763583817270921,-1.3560117728028356,14.74662750253058,0.0,0,Safe
169.44128383535534,28710.34866777345,2095.94875763772,4.0,19.59257737659391,3.388825676707107,-4.354995417333839,140.2376391327712,4.0,1,Dangerous
53.16242748447387,2826.2436960419423,206.324974734622,3.0,8.392803070781435,1.0632485496894772,2.3938246315922598,52.39009906397778,12.0,1,Dangerous
90.6681624166494,8220.715676011914,600.1389606030981,3.0,12.254398319920726,1.813363248332988,-0.48963780493120623,77.26873330785197,4.0,1,Dangerous
31.165473775528707,971.2867556531676,70.90708971801236,3.0,5.907726857776638,0.6233094755105741,1.1654737755287066,30.70043605686825,7.0,1,Dangerous
60.58966912127837,3671.1080042259937,268.0028149309161,3.0,9.187600410567768,1.2117933824255673,2.0423304955084873,60.10506866842667,10.0,1,Dangerous
1.7304696940933053,2.9945253621753776,0.2186100832558392,0.0,1.4448141417456972,0.03460939388186611,-0.07937412322624882,1.1965477481498614,0.0,0,Safe
75.74713604785241,5737.628619451862,418.8655357649957,3.0,10.759636467030495,1.5149427209570483,1.487600124724608,36.735659067678384,2.0,1,Dangerous
67.4433296949801,4548.602720345783,332.0627809510909,3.0,9.906000407348749,1.3488665938996018,58.05467072141363,23.01321973231328,1.0,0,Safe
205.80504406403,42355.71616219733,3092.1049303961,4.0,22.773776955833284,4.1161008812806,-4.33751553412111,208.01427849057418,6.0,1,Dangerous
84.44658282140891,7131.225350213074,520.6026261182587,3.0,11.636719876742255,1.6889316564281782,-2.822100256658956,86.21856143203654,8.0,1,Dangerous
117.9794648025693,13919.154115100688,1016.1434858386115,4.0,14.8874618242482,2.359589296051386,-2.9915744738701875,119.12167080543182,12.0,1,Dangerous
38.98780210442587,1520.0487129338742,110.96849600432405,3.0,6.818173983490643,0.7797560420885173,-1.8541341394560433,38.477114785459946,13.0,1,Dangerous
117.12610882392885,13718.525368234823,1001.4969353001316,4.0,14.806879949274371,2.342522176478577,-0.5465727713529418,79.07198749846089,3.0,1,Dangerous
202.77655343094395,41118.33062133247,3001.771764571273,4.0,22.512490383755132,4.055531068618879,2.7301611138275916,201.00102559796025,16.0,1,Dangerous
143.47102374774198,20583.934655225145,1502.6941249355773,4.0,17.253071529859213,2.8694204749548398,120.56793918964108,47.016672396029115,1.0,1,Dangerous
247.23294161940072,61124.127421782,4462.259947235575,4.0,26.29121071791578,4.944658832388014,4.0005180937644695,154.60763308878646,3.0,1,Dangerous
65.49204193267167,4289.207556510824,313.12609099067316,3.0,9.702820172343385,1.3098408386534335,-4.041546366391103,67.35804502535578,8.0,1,Dangerous
33.56579346053993,1126.662490635625,82.2500233226144,3.0,6.190839530804263,0.6713158692107986,-2.621027906292568,34.2335917554241,16.0,1,Dangerous
76.17419899102771,5802.508591924687,423.6019846069642,3.0,10.803085308396998,1.5234839798205542,-1.1639500124185673,77.31670930169396,16.0,1,Dangerous
120.94604428315183,14627.945627742125,1067.8875697414485,4.0,15.1668392208511,2.4189208856630366,-0.9414068651591379,121.2030427962263,8.0,1,Dangerous
1.6110432487005895,2.595460349183749,0.18947704039818342,0.0,1.3728371316575176,0.03222086497401179,-1.1189961085657578,3.6389034416508133,0.0,0,Safe
116.8346505092833,13650.335559626374,996.5188576637264,4.0,14.779335169967093,2.336693010185666,96.17875600556607,38.90323610897317,1.0,0,Safe
58.12301991417732,3378.2854439438534,246.62581639517367,3.0,8.925636464798803,1.1624603982835464,-3.171576485776825,61.11766741022675,5.0,1,Dangerous
39.442591957211704,1555.7180603031013,113.57247428300647,3.0,6.87008636543431,0.7888518391442341,-1.7859599264763517,28.82575159019163,2.0,1,Dangerous
31.559102649783256,995.9769600595565,72.70955487962424,3.0,5.954398881276839,0.6311820529956651,0.058547126121524684,29.221583230719045,3.0,1,Dangerous
13.767486506214873,189.5436846988086,13.837304975277856,1.0,3.723816062631349,0.2753497301242975,-1.2680100902504279,15.78548990818668,0.0,0,Safe
167.33806648683552,28002.028495552582,2044.2390831173796,4.0,19.405407347391584,3.3467613297367103,-0.21623469202589263,106.12184262551993,3.0,1,Dangerous
106.85389815148736,11417.755550168433,833.5332613793231,4.0,13.828867600230673,2.137077963029747,3.037847869229793,106.72610876409931,15.0,1,Dangerous
233.13665334665143,54352.69913367672,3967.92367594473,4.0,25.10557520628546,4.662733066933028,5.149276939245425,230.42944159585235,7.0,1,Dangerous
21.006974665422504,441.29298459370295,32.21582202000974,1.0,4.665079244348107,0.4201394933084501,-1.3090552747456812,20.703144697788535,0.0,0,Safe
122.14209973825054,14918.692528468742,1089.113038384015,4.0,15.279151786168828,2.442841994765011,1.0701595671027917,122.03213491557354,11.0,1,Dangerous
169.1335953011267,28606.173059485303,2088.3435996755397,4.0,19.565219096846885,3.3826719060225336,-2.1519151514745545,105.95136672634797,3.0,1,Dangerous
73.59920557092735,5416.843060671624,395.44714746279243,3.0,10.54045902323874,1.471984111418547,0.751010076201112,72.25999621982655,10.0,1,Dangerous
21.933785091056574,481.09092842065564,35.12120125750634,1.0,4.781852841335057,0.43867570182113147,0.1225953937045361,22.402975518147567,0.0,0,Safe
41.28391163476261,1704.3613598668876,124.42391822250808,3.0,7.079224971887351,0.8256782326952522,0.982290443326626,41.33448178493968,5.0,1,Dangerous
49.777904104818894,2477.8397370685457,180.89035346211818,3.0,8.024288549861328,0.9955580820963779,6.603664269572789,47.809320216179145,8.0,1,Dangerous
142.32531553676372,20256.495442639356,1478.789998282062,4.0,17.14834021247223,2.8465063107352746,-1.0132137646214119,142.70693855695873,6.0,1,Dangerous
36.594746678441496,1339.175484459305,97.76416251126804,3.0,6.543265131091748,0.73189493356883,1.7525026568592494,36.363397527921585,14.0,1,Dangerous
7.3787254273075655,54.44558893159522,3.974704933072513,1.0,2.833213634483246,0.1475745085461513,0.010629004512134443,9.294050266559141,0.0,0,Safe
26.432520721652175,698.6781517005716,51.00577568704944,2.0,5.338442078662272,0.5286504144330435,2.171305568422735,26.228441429851642,0.0,0,Safe
47.29574159831907,2236.887173334969,163.30003324514743,3.0,7.751247413551593,0.9459148319663814,2.57900596565743,46.75317722982313,9.0,1,Dangerous
129.88792209225295,16870.872305443172,1231.6285064329215,4.0,16.00215050547873,2.597758441845059,1.7706098711673235,128.90199926627815,7.0,1,Dangerous
107.8552622363223,11632.757592065853,849.2291091664416,4.0,13.924882929308529,2.1571052447264463,90.24210076147295,35.66158162714394,1.0,1,Dangerous
62.50470620439894,3906.8382976982275,285.21189244711127,3.0,9.389697868021143,1.2500941240879788,52.10064111322094,20.385707302792092,1.0,0,Safe
92.75673972432924,8603.812764286957,628.1062930627695,3.0,12.4601019385217,1.8551347944865848,81.09948242333896,27.877153785658074,1.0,1,Dangerous
15.457717536442795,238.9410314364511,17.443471822062822,1.0,3.9486234363693584,0.3091543507288559,-2.6335029447642366,16.971159920718947,0.0,0,Safe
39.378437812584366,1550.6613645595742,113.20331906012704,3.0,6.862769709797691,0.7875687562516873,-3.065349826884706,40.46829509362746,6.0,1,Dangerous
215.60443578503387,46485.27273018279,3393.5759803795236,4.0,23.615114036183826,4.3120887157006775,0.9338698926294455,174.5866539885125,4.0,1,Dangerous
83.2698231211788,6933.863442632404,506.19456546439983,3.0,11.519025620348101,1.6653964624235762,0.4779956944581727,45.726487181152955,2.0,1,Dangerous
35.487080521365705,1259.3328839298933,91.9353931945782,3.0,6.414984237189468,0.7097416104273141,21.527447725718257,18.265122340791102,1.0,1,Dangerous
38.10034492811988,1451.6362836417104,105.9741663345197,3.0,6.716572605842533,0.7620068985623977,-3.4624277782353445,40.12723909473882,12.0,1,Dangerous
47.63545523592948,2269.136595534241,165.65434587211217,3.0,7.788761228973083,0.9527091047185896,0.7284698249552903,48.30192203111705,6.0,1,Dangerous
51.95475274694645,2699.2963329963395,197.057404669913,3.0,8.26179256706698,1.039095054938929,-1.6717643277857661,51.37946401041363,8.0,1,Dangerous
41.332804945517985,1708.400764664236,124.71880790025352,3.0,7.084756049401826,0.8266560989103597,2.229895696534321,40.17218500496426,14.0,1,Dangerous
23.021679438210267,529.9977241557134,38.691556286875816,1.0,4.91796590742,0.46043358876420537,-4.625193737289788,24.923138788957164,0.0,0,Safe
82.538168573934,6812.5492715391465,497.33823671935147,3.0,11.445704451889666,1.65076337147868,-1.6710732623103866,83.88349947916302,15.0,1,Dangerous
42.32866510474179,1791.715889549385,130.80108278016365,3.0,7.197168901142135,0.8465733020948357,0.883126441470445,43.444618039288116,9.0,1,Dangerous
37.97862891131939,1442.376253983705,105.29815407559613,3.0,6.702606283342509,0.7595725782263878,18.885595107164413,22.87015282558786,1.0,1,Dangerous
172.3352485157378,29699.437880981102,2168.155484612876,4.0,19.849504570045685,3.4467049703147556,0.974229863393532,171.3749755943988,6.0,1,Dangerous
83.67959740157337,7002.275021289405,511.18883303507283,3.0,11.560041723866103,1.6735919480314676,1.443760320359658,82.00452606484548,5.0,1,Dangerous
123.74472683955803,15312.757420596832,1117.8810561688915,4.0,15.429354673319656,2.474894536791161,-2.4241657065400943,125.65038901907403,8.0,1,Dangerous
14.769823748002436,218.14769354705672,15.925490580499682,1.0,3.8575385227832997,0.2953964749600487,0.3835528595583515,14.98520729545649,0.0,0,Safe
56.616218917744234,3205.39624454194,234.00434297147515,3.0,8.76465785892912,1.1323243783548846,-1.1411375788406275,57.85427244645488,7.0,1,Dangerous
182.06198196125254,33146.56527565944,2419.806987139032,4.0,20.70802538308402,3.641239639225051,-3.5942213717748075,149.57676098790594,4.0,1,Dangerous
123.33570732002218,15211.696700130173,1110.5032951406588,4.0,15.391051237396855,2.466714146400444,-3.41770703815871,124.34624327977323,7.0,1,Dangerous
3.232913353463583,10.451728751003152,0.7630101655790993,0.0,2.0630929063467627,0.06465826706927166,0.05831641188442038,3.186260223956047,0.0,0,Safe
171.0960182221432,29273.847451471953,2137.086000145295,4.0,19.73957141371311,3.421920364442864,-1.5138539302311358,172.1583568268692,7.0,1,Dangerous
60.21098792029789,3625.3630663382582,264.663285800027,3.0,9.147506391182072,1.2042197584059577,48.223182507831496,18.76900810970208,1.0,0,Safe
48.709400883374464,2372.605734417281,173.20792927178638,3.0,7.907049907351416,0.9741880176674893,0.6494587669582401,35.360418450324985,3.0,1,Dangerous
64.77199694917778,4195.411588784295,306.2786805219695,3.0,9.62757949464224,1.2954399389835556,48.20416243868188,25.656083600277633,1.0,0,Safe
12.597517427611269,158.69744533896963,11.58542925575306,1.0,3.5661360854197452,0.25195034855222537,-2.698922024778657,13.29669812816459,0.0,0,Safe
84.27164106399492,7101.709487618795,518.4478722261707,3.0,11.619240946249631,1.6854328212798984,0.0,40.840575971544524,2.0,0,Safe
14.535314528206706,211.27536843389694,15.423788513078332,1.0,3.8263607721245765,0.29070629056413416,-2.4354473416837283,16.50057665887494,0.0,0,Safe
92.95894750768637,8641.365921736791,630.8477955994733,3.0,12.479975000291269,1.8591789501537275,-1.303713904646557,92.46920813976935,11.0,1,Dangerous
3.0717827314006994,9.435849148931542,0.6888476531516032,0.0,2.0155440557620103,0.06143565462801399,3.0717827314006994,1.4081454839661256,0.0,0,Safe
5.452563031832784,29.730443616109522,2.1704190040418476,1.0,2.5315264319274156,0.10905126063665568,-1.854610053187998,6.000476913496237,0.0,0,Safe
16.917339863543756,286.1963880586467,20.893266429231534,1.0,4.140136632392199,0.33834679727087513,-0.45634773738027334,16.959407854563192,0.0,0,Safe
13.946170448765711,194.495670186026,14.198816009151981,1.0,3.7477439396572447,0.27892340897531426,1.217160684976193,12.325261116624333,0.0,0,Safe
38.321222892920325,1468.5161240088808,107.20644953860375,3.0,6.741897723878921,0.7664244578584065,1.5138880112179223,36.33682149168756,12.0,1,Dangerous
102.6645132695596,10540.00228487558,769.4544204292637,4.0,13.425496940587077,2.053290265391192,-1.6807049104829304,68.80910326666111,3.0,1,Dangerous
173.03335508738633,29940.541972797524,2185.7568668723407,4.0,19.911377874802646,3.4606671017477266,-0.18537464798842507,174.6832859192865,13.0,1,Dangerous
52.928144054520935,2801.38843305612,204.51045976029266,3.0,8.367428618789505,1.0585628810904186,2.928144054520935,50.70927148681449,5.0,1,Dangerous
15.101236691092037,228.04734960038436,16.648197644984172,1.0,3.9014895262210136,0.30202473382184075,2.4281132058390114,13.0430163105323,0.0,0,Safe
46.41055291115498,2153.939421519116,157.2445777932105,3.0,7.653276335816819,0.9282110582230996,28.602744906532262,23.52835698592917,1.0,1,Dangerous
154.42151012500807,23846.00278928797,1740.8357000183305,4.0,18.24732110938488,3.0884302025001613,-4.891948342734452,157.61580534128092,16.0,1,Dangerous
2.595971303053637,6.739067006277997,0.4919737925475051,0.0,1.8541328627542495,0.05191942606107274,2.332118536573859,1.599721626099336,0.0,0,Safe
158.42943251635504,25099.885087454295,1832.3731827384743,4.0,18.60829866319424,3.168588650327101,0.4446891085949858,157.65191373913072,13.0,1,Dangerous
6.125015700325228,37.51581732923055,2.738776586549286,1.0,2.6415065878957,0.12250031400650457,-2.6513801544475673,8.666618496777364,0.0,0,Safe
38.17586770232532,1457.3968748254456,106.39470821210271,3.0,6.72523462276352,0.7635173540465064,0.07774714924336479,39.261730375432116,6.0,1,Dangerous
199.72021107234167,39888.16271078071,2911.9655092156595,4.0,22.248171665872228,3.9944042214468336,175.8964640614338,59.00303982319465,1.0,1,Dangerous
111.43962315855738,12418.789609721278,906.6120009568714,4.0,14.267345337537254,2.2287924631711475,1.127461356774802,109.27362165719987,12.0,1,Dangerous
88.63306558577872,7855.820315132953,573.5004133965818,3.0,12.053179538989605,1.7726613117155745,2.215274028402078,58.893070634993094,3.0,1,Dangerous
4.498531565684653,20.236786247461215,1.4773511629817426,0.0,2.358722402137744,0.08997063131369305,-2.5990106109931075,6.211383316914916,0.0,0,Safe
119.7333230467227,14336.068647810858,1046.5796016443328,4.0,15.052771673626964,2.394666460934454,-1.3662729836445777,120.1661604698676,12.0,1,Dangerous
169.3937511881322,28694.24294158684,2094.7729872845866,4.0,19.588351513338353,3.387875023762644,0.3911582832488989,80.35620833351163,2.0,1,Dangerous
153.8481268305748,23669.246129276635,1727.9318894014011,4.0,18.195554406948215,3.0769625366114965,3.823575027694517,151.749828701563,15.0,1,Dangerous
2.485091639590566,6.175680457162928,0.450844743529268,0.0,1.8110985977907672,0.04970183279181132,-3.045140567464685,3.8736678274185463,0.0,0,Safe
127.42654007548555,16237.523115609325,1185.391957272752,4.0,15.773203800199749,2.548530801509711,1.4872077974346638,125.20655574271969,13.0,1,Dangerous
